Date	BTC Price	EOS Price	XIN Price	ETH Price	DOT Price	MOB Price	UNI Price	SOL Price	BOX Price
2021-08-16	$46,312.65	$5.64	$415.47	$3,220.26	$24.26	$16.38	$30.11	$0.00	$6.04
2021-08-17	$45,762.52	$5.33	$411.15	$3,169.57	$25.51	$16.93	$29.78	$0.00	$5.98
2021-08-18	$45,733.89	$5.08	$393.89	$3,103.51	$24.32	$19.03	$26.57	$0.00	$5.93
2021-08-19	$45,705.85	$5.03	$398.21	$3,066.06	$25.33	$17.11	$26.61	$0.00	$5.91
2021-08-20	$48,523.06	$5.40	$415.47	$3,280.66	$27.64	$18.37	$28.69	$0.00	$6.28
2021-08-21	$49,169.72	$5.44	$419.78	$3,271.45	$28.51	$17.49	$28.97	$0.00	$6.35
2021-08-22	$48,439.39	$5.27	$411.15	$3,174.76	$27.11	$17.87	$27.83	$0.00	$6.24
2021-08-23	$49,613.47	$5.57	$424.10	$3,330.64	$27.68	$21.53	$29.07	$0.00	$6.45
2021-08-24	$48,311.51	$5.23	$415.47	$3,210.60	$25.94	$20.50	$27.42	$0.00	$6.25
2021-08-25	$48,775.00	$5.16	$411.15	$3,212.55	$26.21	$20.38	$27.02	$0.00	$6.29
2021-08-26	$46,713.43	$4.80	$398.00	$3,096.74	$23.99	$18.27	$25.47	$0.00	$6.00
2021-08-27	$48,188.94	$4.97	$419.00	$3,235.77	$25.91	$16.90	$27.18	$0.00	$6.20
2021-08-28	$48,746.02	$4.97	$415.00	$3,243.14	$25.78	$17.15	$27.02	$0.00	$6.25
2021-08-29	$48,427.04	$5.02	$413.00	$3,185.32	$25.70	$17.25	$26.32	$0.00	$6.21
2021-08-30	$48,070.00	$4.91	$388.00	$3,219.81	$25.13	$16.67	$26.10	$0.00	$6.14
2021-08-31	$47,425.89	$4.98	$411.42	$3,389.98	$30.73	$16.10	$28.86	$0.00	$6.16
2021-09-01	$47,437.06	$5.12	$411.42	$3,570.51	$30.00	$16.17	$29.92	$0.00	$6.19
2021-09-02	$49,624.50	$5.23	$391.87	$3,757.54	$31.72	$16.91	$30.00	$0.00	$6.44
2021-09-03	$50,550.01	$5.56	$389.44	$3,969.01	$32.73	$16.81	$29.04	$0.00	$6.55
2021-09-04	$49,873.98	$5.62	$390.09	$3,915.30	$33.13	$17.03	$29.09	$0.00	$6.49
2021-09-05	$50,208.89	$6.01	$398.17	$3,910.22	$33.41	$16.51	$28.45	$0.00	$6.53
2021-09-06	$51,615.01	$6.19	$397.47	$3,929.68	$33.86	$16.76	$28.37	$0.00	$6.68
2021-09-07	$46,622.54	$4.83	$357.74	$3,439.78	$28.16	$15.00	$23.89	$0.00	$5.97
2021-09-08	$45,919.27	$4.69	$356.89	$3,400.42	$27.92	$14.79	$23.20	$0.00	$5.88
2021-09-09	$46,918.55	$4.86	$350.16	$3,514.38	$29.93	$14.24	$24.01	$0.00	$6.00
2021-09-10	$45,447.01	$4.62	$343.56	$3,298.50	$28.98	$14.56	$21.53	$0.00	$5.79
2021-09-11	$45,541.00	$4.74	$343.93	$3,308.72	$31.00	$14.33	$22.02	$0.00	$5.82
2021-09-12	$45,873.46	$4.89	$327.33	$3,410.43	$34.04	$14.35	$23.88	$0.00	$5.89
2021-09-13	$44,345.03	$4.61	$317.42	$3,202.94	$35.74	$13.39	$21.64	$0.00	$5.68
2021-09-14	$46,718.99	$4.84	$333.01	$3,386.99	$37.87	$13.84	$24.98	$0.00	$6.00
2021-09-15	$48,165.08	$5.04	$344.42	$3,491.83	$36.08	$14.03	$25.81	$0.00	$6.17
2021-09-16	$48,038.25	$5.09	$350.96	$3,620.14	$34.78	$13.79	$26.06	$0.00	$6.17
2021-09-17	$47,475.04	$5.43	$352.40	$3,446.34	$33.98	$13.83	$24.78	$0.00	$6.09
2021-09-18	$48,280.46	$5.31	$355.38	$3,467.32	$35.36	$13.94	$24.60	$0.00	$6.18
2021-09-19	$47,719.38	$5.10	$345.29	$3,367.65	$33.82	$13.37	$24.00	$0.00	$6.08
2021-09-20	$43,713.49	$4.32	$315.39	$3,066.21	$29.70	$12.00	$21.44	$0.00	$5.54
2021-09-21	$43,036.15	$4.21	$306.34	$3,029.21	$28.55	$8.89	$21.27	$0.00	$5.42
2021-09-22	$43,232.28	$4.20	$310.19	$3,006.00	$29.86	$10.55	$20.78	$0.00	$5.46
2021-09-23	$43,733.26	$4.25	$329.91	$3,091.55	$31.64	$10.75	$21.00	$0.00	$5.55
2021-09-24	$41,772.36	$3.96	$300.48	$2,859.48	$30.14	$10.50	$19.36	$0.00	$5.27
2021-09-25	$42,631.66	$4.02	$303.76	$2,919.33	$30.10	$10.10	$19.43	$0.00	$5.36
2021-09-26	$43,414.27	$4.04	$302.25	$3,052.21	$29.61	$10.01	$23.71	$0.00	$5.49
2021-09-27	$43,188.74	$3.95	$305.55	$3,053.94	$28.81	$10.01	$23.36	$0.00	$5.46
2021-09-28	$41,530.51	$3.76	$293.84	$2,852.46	$27.39	$9.50	$23.94	$0.00	$5.26
2021-09-29	$41,793.02	$3.78	$301.27	$2,863.24	$28.05	$10.26	$23.23	$0.00	$5.30
2021-09-30	$43,050.97	$3.88	$302.11	$2,977.16	$27.99	$9.88	$22.84	$0.00	$5.43
2021-10-01	$47,323.14	$4.20	$323.58	$3,230.76	$30.80	$9.60	$25.32	$0.00	$5.94
2021-10-02	$47,882.66	$4.37	$335.24	$3,390.81	$32.49	$10.50	$26.71	$0.00	$6.06
2021-10-03	$47,848.83	$4.70	$345.67	$3,402.92	$32.25	$10.58	$25.93	$0.00	$6.07
2021-10-04	$47,591.69	$4.46	$332.59	$3,321.47	$30.75	$9.20	$24.91	$0.00	$5.99
2021-10-05	$49,811.29	$4.59	$344.08	$3,422.69	$31.02	$10.25	$24.80	$0.00	$6.24
2021-10-06	$54,954.89	$4.77	$360.99	$3,610.69	$31.77	$10.47	$25.82	$0.00	$6.81
2021-10-07	$53,929.53	$4.68	$349.78	$3,584.37	$34.66	$9.71	$25.69	$0.00	$6.70
2021-10-08	$54,132.43	$4.70	$345.32	$3,615.98	$34.03	$10.39	$25.45	$0.00	$6.72
2021-10-09	$54,938.24	$4.84	$355.24	$3,601.18	$35.43	$10.39	$25.36	$0.00	$6.82
2021-10-10	$55,390.76	$4.83	$356.42	$3,557.96	$36.09	$9.71	$25.25	$0.00	$6.85
2021-10-11	$57,519.22	$4.65	$354.26	$3,597.97	$34.94	$10.39	$24.59	$0.00	$7.06
2021-10-12	$56,250.36	$4.44	$346.09	$3,498.42	$33.77	$9.68	$23.32	$0.00	$6.88
2021-10-13	$56,181.42	$4.52	$339.32	$3,488.15	$34.94	$9.20	$23.75	$0.00	$6.88
2021-10-14	$57,350.17	$4.61	$358.12	$3,798.82	$40.53	$10.39	$25.27	$0.00	$7.10
2021-10-15	$60,020.88	$4.56	$361.57	$3,797.99	$40.29	$9.98	$25.68	$0.00	$7.37
2021-10-16	$60,926.24	$4.62	$369.00	$3,904.65	$42.51	$9.31	$27.43	$0.00	$7.50
2021-10-17	$60,715.91	$4.47	$363.97	$3,793.43	$41.18	$9.58	$26.12	$0.00	$7.44
2021-10-18	$61,996.09	$4.47	$365.95	$3,759.40	$41.19	$9.01	$25.43	$0.00	$7.55
2021-10-19	$62,626.40	$4.43	$360.42	$3,792.46	$40.32	$9.23	$25.46	$0.00	$7.61
2021-10-20	$66,850.20	$4.65	$388.75	$4,069.14	$43.77	$9.10	$26.70	$0.00	$8.12
2021-10-21	$63,272.00	$4.70	$384.61	$4,093.65	$42.82	$9.30	$26.32	$0.00	$7.76
2021-10-22	$60,579.06	$4.62	$374.43	$3,968.68	$44.38	$8.56	$25.68	$0.00	$7.46
2021-10-23	$61,377.02	$4.73	$380.90	$4,071.70	$43.86	$8.60	$25.84	$0.00	$7.56
2021-10-24	$60,021.62	$4.78	$383.27	$4,015.35	$41.97	$9.00	$25.68	$0.00	$7.41
2021-10-25	$63,582.00	$4.84	$391.78	$4,199.75	$43.70	$9.67	$26.52	$0.00	$7.82
2021-10-26	$62,659.99	$4.80	$391.83	$4,191.88	$43.89	$9.39	$27.57	$0.00	$7.73
2021-10-27	$58,786.31	$4.23	$371.73	$3,986.35	$41.51	$9.32	$24.73	$0.00	$7.25
2021-10-28	$61,081.66	$4.38	$382.15	$4,153.00	$42.46	$9.03	$25.07	$0.00	$7.51
2021-10-29	$62,330.27	$4.50	$383.55	$4,438.06	$43.29	$9.53	$25.49	$0.00	$7.69
2021-10-30	$61,330.82	$4.42	$373.30	$4,278.38	$42.97	$8.83	$24.73	$0.00	$7.54
2021-10-31	$60,576.70	$4.55	$375.99	$4,223.72	$42.12	$8.59	$24.43	$0.00	$7.46
2021-11-01	$61,448.61	$4.58	$387.22	$4,335.27	$48.56	$9.03	$25.90	$0.00	$7.62
2021-11-02	$64,044.66	$4.74	$398.67	$4,510.99	$51.63	$8.67	$25.98	$0.00	$7.92
2021-11-03	$62,149.86	$4.62	$395.41	$4,541.64	$52.77	$8.91	$25.62	$0.00	$7.73
2021-11-04	$60,936.87	$4.47	$453.89	$4,471.94	$52.88	$12.67	$25.64	$0.00	$7.69
2021-11-05	$60,839.58	$4.49	$452.01	$4,463.53	$50.98	$13.00	$25.46	$0.00	$7.67
2021-11-06	$60,699.97	$4.41	$493.01	$4,403.64	$50.37	$12.13	$24.93	$0.00	$7.66
2021-11-07	$61,942.99	$4.48	$581.02	$4,598.01	$52.93	$12.67	$25.23	$0.00	$7.90
2021-11-08	$66,407.56	$4.72	$588.03	$4,768.67	$53.13	$12.05	$25.52	$0.00	$8.37
2021-11-09	$66,749.84	$5.12	$562.39	$4,783.29	$51.02	$13.23	$27.27	$0.00	$8.42
2021-11-10	$68,482.92	$5.30	$575.30	$4,849.98	$51.20	$14.43	$27.88	$0.00	$8.63
2021-11-11	$64,778.30	$4.92	$547.13	$4,720.77	$47.71	$14.08	$25.49	$0.00	$8.17
2021-11-12	$63,319.77	$4.81	$542.51	$4,584.25	$45.22	$14.82	$24.35	$0.00	$7.99
2021-11-13	$64,661.57	$5.05	$562.92	$4,678.13	$46.49	$14.53	$24.64	$0.00	$8.16
2021-11-14	$64,105.27	$4.89	$559.41	$4,586.26	$45.83	$14.13	$24.43	$0.00	$8.08
2021-11-15	$64,361.46	$4.91	$555.18	$4,642.65	$45.71	$12.19	$24.32	$0.00	$8.09
2021-11-16	$60,747.97	$4.39	$514.98	$4,297.12	$42.03	$11.65	$21.86	$0.00	$7.59
2021-11-17	$59,581.87	$4.31	$512.95	$4,172.58	$40.78	$13.03	$21.53	$0.00	$7.46
2021-11-18	$58,144.49	$4.09	$501.25	$4,068.44	$39.02	$11.57	$20.52	$0.00	$7.26
2021-11-19	$58,058.69	$4.29	$509.79	$4,232.18	$41.88	$11.19	$21.21	$0.00	$7.30
2021-11-20	$57,525.62	$4.20	$513.33	$4,212.01	$40.18	$12.04	$21.07	$0.00	$7.24
2021-11-21	$59,243.98	$4.32	$529.40	$4,371.85	$41.50	$12.31	$21.70	$0.00	$7.46
2021-11-22	$58,179.43	$4.23	$526.12	$4,234.57	$40.27	$12.04	$21.81	$0.00	$7.33
2021-11-23	$56,950.22	$4.16	$528.00	$4,274.14	$40.70	$11.77	$21.92	$0.00	$7.21
2021-11-24	$56,960.12	$4.14	$517.38	$4,272.19	$39.59	$11.34	$21.23	$0.00	$7.18
2021-11-25	$58,875.25	$4.27	$542.25	$4,468.98	$40.02	$16.91	$21.46	$0.00	$7.48
2021-11-26	$54,382.27	$3.89	$497.42	$4,068.78	$35.69	$14.24	$19.36	$0.00	$6.87
2021-11-27	$54,938.66	$3.94	$509.48	$4,139.19	$35.71	$14.48	$19.86	$0.00	$6.96
2021-11-28	$54,379.04	$3.82	$504.26	$4,083.80	$33.86	$14.07	$19.09	$0.00	$6.87
2021-11-29	$56,956.68	$3.93	$533.36	$4,317.53	$35.81	$13.94	$19.82	$0.00	$7.19
2021-11-30	$57,708.19	$4.08	$549.67	$4,645.74	$37.83	$14.18	$21.20	$0.00	$7.34
2021-12-01	$58,591.66	$4.10	$537.08	$4,726.63	$38.05	$14.87	$21.79	$0.00	$7.44
2021-12-02	$56,296.70	$3.95	$523.85	$4,520.21	$35.93	$14.48	$22.82	$0.00	$7.17
2021-12-03	$56,002.06	$4.00	$539.55	$4,470.19	$35.30	$14.53	$21.34	$0.00	$7.13
2021-12-04	$48,193.21	$3.11	$445.61	$4,039.31	$28.86	$12.27	$17.11	$0.00	$6.11
2021-12-05	$47,922.76	$2.93	$437.38	$4,060.31	$26.68	$12.86	$16.15	$0.00	$6.06
2021-12-06	$48,769.39	$3.19	$445.00	$4,108.11	$26.83	$13.40	$16.30	$0.00	$6.17
2021-12-07	$51,805.13	$3.32	$472.54	$4,402.36	$30.99	$14.40	$17.54	$0.00	$6.57
2021-12-08	$50,603.29	$3.74	$487.96	$4,405.52	$29.53	$15.68	$18.07	$0.00	$6.49
2021-12-09	$48,367.84	$3.35	$473.25	$4,191.99	$27.62	$16.25	$16.82	$0.00	$6.20
2021-12-10	$47,922.13	$3.11	$453.35	$4,002.29	$26.25	$15.96	$15.47	$0.00	$6.09
2021-12-11	$48,584.22	$3.38	$474.91	$4,033.02	$27.44	$13.63	$15.96	$0.00	$6.18
2021-12-12	$49,633.20	$3.29	$477.39	$4,023.73	$28.63	$14.44	$15.64	$0.00	$6.29
2021-12-13	$47,185.71	$3.10	$457.22	$3,791.37	$26.41	$13.60	$14.53	$0.00	$5.97
2021-12-14	$46,841.62	$3.26	$440.82	$3,784.86	$25.64	$12.19	$14.46	$0.00	$5.91
2021-12-15	$46,756.58	$3.17	$418.72	$3,685.86	$24.56	$12.13	$14.24	$0.00	$5.86
2021-12-16	$48,537.90	$3.33	$437.65	$4,091.86	$27.09	$12.20	$15.05	$0.00	$6.12
2021-12-17	$46,516.48	$3.15	$421.86	$3,828.68	$24.99	$11.31	$14.21	$0.00	$5.85
2021-12-18	$46,898.71	$3.26	$434.92	$3,945.80	$25.25	$11.44	$15.57	$0.00	$5.93
2021-12-19	$47,203.98	$3.23	$441.48	$3,932.10	$25.07	$11.40	$15.19	$0.00	$5.95
2021-12-20	$45,981.89	$3.10	$409.00	$3,803.18	$23.58	$10.72	$14.19	$0.00	$5.77
2021-12-21	$48,469.14	$3.27	$421.79	$3,979.71	$24.87	$10.61	$14.74	$0.00	$6.06
2021-12-22	$48,849.38	$3.39	$428.85	$4,001.28	$27.24	$10.80	$15.57	$0.00	$6.13
2021-12-23	$48,815.04	$3.38	$417.45	$3,950.12	$27.98	$10.56	$17.48	$0.00	$6.13
2021-12-24	$50,868.91	$3.43	$432.53	$4,084.40	$28.88	$10.80	$17.95	$0.00	$6.38
2021-12-25	$50,708.33	$3.43	$428.85	$4,070.42	$28.41	$10.78	$17.48	$0.00	$6.35
2021-12-26	$50,024.97	$3.37	$424.98	$4,053.55	$29.82	$10.60	$17.36	$0.00	$6.28
2021-12-27	$51,435.70	$3.46	$436.43	$4,089.65	$32.37	$10.72	$19.30	$0.00	$6.47
2021-12-28	$48,959.99	$3.25	$422.86	$3,898.16	$29.43	$10.59	$17.98	$0.00	$6.15
2021-12-29	$47,969.66	$3.14	$416.56	$3,800.94	$28.70	$10.35	$18.36	$0.00	$6.04
2021-12-30	$47,254.12	$3.08	$414.48	$3,715.63	$27.73	$10.11	$17.29	$0.00	$5.93
2021-12-31	$47,883.25	$3.12	$417.79	$3,778.09	$27.76	$10.09	$18.23	$0.00	$6.02
2022-01-01	$47,212.18	$3.08	$418.43	$3,723.02	$27.58	$9.94	$17.14	$0.00	$5.93
2022-01-02	$47,362.13	$3.23	$425.87	$3,783.28	$29.73	$10.09	$17.57	$0.00	$5.98
2022-01-03	$46,702.11	$3.19	$427.64	$3,785.01	$30.11	$9.98	$18.54	$0.00	$5.92
2022-01-04	$47,038.46	$3.24	$427.80	$3,857.44	$29.79	$10.01	$18.88	$0.00	$5.97
2022-01-05	$46,599.75	$3.21	$433.98	$3,820.62	$29.95	$9.87	$19.64	$0.00	$5.93
2022-01-06	$42,963.36	$2.88	$396.42	$3,399.01	$26.17	$9.01	$16.75	$0.00	$5.43
2022-01-07	$41,296.61	$2.80	$386.97	$3,138.78	$24.96	$9.10	$15.61	$0.00	$5.21
2022-01-08	$41,586.41	$2.82	$384.00	$3,157.31	$24.66	$9.00	$15.59	$0.00	$5.24
2022-01-09	$41,556.00	$2.76	$377.00	$3,088.98	$24.31	$9.19	$15.65	$0.00	$5.22
2022-01-10	$40,899.99	$2.65	$375.10	$3,004.30	$23.23	$9.05	$14.95	$0.00	$5.13
2022-01-11	$41,646.34	$2.72	$376.66	$3,125.48	$24.65	$9.11	$15.82	$0.00	$5.23
2022-01-12	$43,540.41	$2.88	$388.85	$3,361.03	$27.10	$9.48	$16.48	$0.00	$5.48
2022-01-13	$42,981.45	$2.81	$388.53	$3,283.01	$26.17	$9.44	$15.85	$0.00	$5.41
2022-01-14	$43,038.91	$2.87	$385.22	$3,277.34	$27.21	$9.47	$15.63	$0.00	$5.41
2022-01-15	$43,358.95	$2.92	$385.47	$3,363.38	$27.36	$9.29	$16.61	$0.00	$5.46
2022-01-16	$43,166.22	$2.92	$388.99	$3,347.38	$27.76	$9.06	$17.40	$0.00	$5.45
2022-01-17	$42,478.76	$2.84	$381.61	$3,236.83	$26.07	$9.05	$16.66	$0.00	$5.35
2022-01-18	$41,645.12	$2.78	$374.93	$3,124.32	$24.62	$9.03	$16.16	$0.00	$5.24
2022-01-19	$41,952.10	$2.76	$373.26	$3,118.37	$24.28	$8.99	$15.54	$0.00	$5.26
2022-01-20	$43,289.96	$2.84	$380.17	$3,256.01	$25.47	$9.05	$16.12	$0.00	$5.42
2022-01-21	$38,966.01	$2.55	$359.56	$2,842.66	$22.22	$8.63	$14.09	$0.00	$4.88
2022-01-22	$34,858.34	$2.16	$291.96	$2,386.02	$17.62	$5.02	$11.03	$0.00	$4.27
2022-01-23	$35,167.05	$2.20	$295.29	$2,421.52	$17.96	$4.80	$11.13	$0.00	$4.31
2022-01-24	$34,324.53	$2.09	$275.49	$2,279.96	$16.98	$4.40	$10.12	$0.00	$4.17
2022-01-25	$36,626.42	$2.19	$288.16	$2,424.17	$18.58	$4.58	$10.56	$0.00	$4.45
2022-01-26	$37,925.09	$2.29	$299.47	$2,598.74	$19.06	$4.69	$11.13	$0.00	$4.61
2022-01-27	$36,542.18	$2.21	$297.12	$2,464.81	$18.05	$4.61	$10.72	$0.00	$4.45
2022-01-28	$37,239.07	$2.25	$296.56	$2,445.00	$17.95	$4.46	$10.33	$0.00	$4.51
2022-01-29	$37,501.53	$2.30	$303.71	$2,537.58	$18.38	$4.58	$10.88	$0.00	$4.56
2022-01-30	$37,953.92	$2.32	$316.73	$2,613.45	$18.50	$4.64	$11.21	$0.00	$4.63
2022-01-31	$37,788.99	$2.31	$321.93	$2,627.04	$18.42	$4.64	$11.68	$0.00	$4.62
2022-02-01	$38,487.94	$2.33	$330.60	$2,761.20	$19.60	$4.65	$11.23	$0.00	$4.72
2022-02-02	$37,409.33	$2.34	$332.19	$2,665.39	$19.26	$4.68	$10.68	$0.00	$4.59
2022-02-03	$36,896.08	$2.28	$326.80	$2,635.68	$18.53	$4.63	$10.41	$0.00	$4.53
2022-02-04	$39,511.49	$2.40	$338.61	$2,873.24	$19.67	$4.78	$10.99	$0.00	$4.84
2022-02-05	$41,693.02	$2.52	$350.94	$3,044.62	$21.78	$4.80	$11.68	$0.00	$5.10
2022-02-06	$41,504.12	$2.47	$345.76	$2,992.08	$21.10	$4.87	$11.22	$0.00	$5.07
2022-02-07	$43,679.62	$2.61	$364.19	$3,114.35	$22.53	$5.01	$12.26	$0.00	$5.33
2022-02-08	$43,442.69	$2.57	$357.31	$3,076.78	$21.44	$4.93	$11.74	$0.00	$5.29
2022-02-09	$43,813.98	$2.66	$363.78	$3,168.67	$21.89	$4.98	$12.26	$0.00	$5.35
2022-02-10	$44,912.01	$2.67	$362.77	$3,210.55	$21.87	$5.10	$11.85	$0.00	$5.46
2022-02-11	$43,731.37	$2.58	$361.60	$3,109.38	$20.54	$5.35	$11.54	$0.00	$5.32
2022-02-12	$42,159.41	$2.38	$342.04	$2,885.58	$18.80	$5.35	$10.61	$0.00	$5.10
2022-02-13	$42,594.99	$2.41	$345.95	$2,924.26	$19.03	$5.37	$10.69	$0.00	$5.16
2022-02-14	$42,596.92	$2.37	$342.21	$2,933.66	$18.67	$5.23	$10.54	$0.00	$5.15
2022-02-15	$44,194.66	$2.46	$351.92	$3,120.24	$19.98	$5.51	$11.09	$0.00	$5.35
2022-02-16	$43,603.99	$2.49	$353.42	$3,069.64	$19.27	$5.44	$10.87	$0.00	$5.28
2022-02-17	$41,815.03	$2.44	$348.08	$2,981.90	$18.53	$5.22	$10.74	$0.00	$5.08
2022-02-18	$39,798.01	$2.31	$332.04	$2,801.30	$17.86	$4.95	$10.29	$0.00	$4.84
2022-02-19	$39,984.59	$2.30	$329.17	$2,747.91	$17.79	$5.03	$10.05	$0.00	$4.85
2022-02-20	$38,403.91	$2.20	$320.00	$2,659.51	$17.01	$4.84	$9.38	$0.00	$4.66
2022-02-21	$38,763.39	$2.24	$324.49	$2,717.51	$17.14	$4.85	$9.44	$0.00	$4.70
2022-02-22	$37,828.07	$2.14	$316.33	$2,623.53	$16.54	$4.80	$8.86	$0.00	$4.58
2022-02-23	$38,549.23	$2.19	$321.71	$2,691.20	$16.99	$4.80	$9.15	$0.00	$4.67
2022-02-24	$35,948.83	$1.96	$304.90	$2,458.17	$15.40	$4.51	$8.29	$0.00	$4.35
2022-02-25	$39,319.10	$2.11	$324.70	$2,724.87	$16.47	$4.70	$9.11	$0.00	$4.75
2022-02-26	$39,265.40	$2.18	$331.37	$2,790.22	$18.16	$4.78	$9.16	$0.00	$4.77
2022-02-27	$39,350.38	$2.20	$330.61	$2,805.00	$18.56	$4.79	$10.02	$0.00	$4.79
2022-02-28	$40,684.76	$2.19	$335.96	$2,812.24	$17.88	$4.80	$10.18	$0.00	$4.92
2022-03-01	$43,601.60	$2.26	$348.08	$2,946.32	$18.87	$4.92	$10.30	$0.00	$5.25
2022-03-02	$44,050.00	$2.21	$344.93	$2,953.61	$18.66	$4.90	$10.10	$0.00	$5.29
2022-03-03	$42,577.67	$2.15	$324.43	$2,832.39	$18.12	$4.79	$9.74	$0.00	$5.10
2022-03-04	$40,765.64	$2.07	$315.12	$2,678.47	$17.09	$4.68	$9.13	$0.00	$4.88
2022-03-05	$39,169.96	$2.03	$308.49	$2,642.76	$17.34	$4.58	$8.98	$0.00	$4.71
2022-03-06	$38,823.71	$2.01	$309.68	$2,626.57	$16.93	$4.53	$8.64	$0.00	$4.67
2022-03-07	$39,055.77	$2.01	$307.64	$2,611.41	$16.89	$4.44	$8.72	$0.00	$4.69
2022-03-08	$38,592.69	$1.96	$304.69	$2,554.46	$16.72	$4.49	$8.62	$0.00	$4.63
2022-03-09	$42,325.54	$2.06	$316.09	$2,746.95	$17.90	$4.68	$9.29	$0.00	$5.05
2022-03-10	$39,182.00	$1.97	$311.88	$2,597.85	$16.92	$4.58	$8.68	$0.00	$4.70
2022-03-11	$39,022.41	$1.97	$311.44	$2,576.39	$17.90	$4.63	$8.68	$0.00	$4.69
2022-03-12	$39,090.52	$1.99	$311.82	$2,586.24	$18.29	$4.69	$8.57	$0.00	$4.70
2022-03-13	$38,939.46	$1.97	$310.06	$2,579.94	$17.78	$4.83	$8.48	$0.00	$4.68
2022-03-14	$38,960.01	$1.95	$313.25	$2,572.73	$17.50	$4.90	$8.48	$0.00	$4.68
2022-03-15	$39,079.09	$1.97	$314.23	$2,579.92	$17.52	$5.03	$8.54	$0.00	$4.70
2022-03-16	$40,661.00	$2.04	$323.79	$2,706.53	$18.24	$5.14	$8.76	$0.00	$4.89
2022-03-17	$40,840.27	$2.08	$326.39	$2,803.20	$18.86	$5.11	$9.27	$0.00	$4.93
2022-03-18	$40,832.22	$2.09	$326.90	$2,891.63	$18.54	$5.10	$9.56	$0.00	$4.94
2022-03-19	$41,999.01	$2.16	$335.54	$2,970.72	$19.62	$5.10	$9.86	$0.00	$5.08
2022-03-20	$41,383.37	$2.17	$335.88	$2,856.79	$18.63	$5.08	$9.29	$0.00	$4.99
2022-03-21	$41,178.77	$2.20	$337.17	$2,948.32	$18.98	$5.23	$9.49	$0.00	$4.99
2022-03-22	$42,618.90	$2.54	$358.35	$3,004.59	$19.97	$5.32	$10.01	$0.00	$5.18
2022-03-23	$42,642.63	$2.54	$359.23	$3,032.04	$20.88	$5.31	$10.21	$0.00	$5.19
2022-03-24	$43,871.50	$2.51	$361.81	$3,109.01	$21.08	$5.28	$10.49	$0.00	$5.33
2022-03-25	$44,277.60	$2.49	$363.42	$3,120.43	$20.66	$5.40	$10.71	$0.00	$5.37
2022-03-26	$44,243.64	$2.49	$357.60	$3,119.09	$20.84	$5.14	$10.52	$0.00	$5.36
2022-03-27	$44,787.41	$2.59	$366.83	$3,169.27	$21.12	$5.09	$10.72	$0.00	$5.43
2022-03-28	$47,478.26	$2.93	$395.97	$3,365.43	$22.87	$5.13	$11.36	$0.00	$5.77
2022-03-29	$47,506.56	$2.86	$387.50	$3,411.30	$22.31	$5.07	$11.31	$0.00	$5.76
2022-03-30	$47,112.49	$2.97	$404.88	$3,381.99	$22.13	$5.02	$11.63	$0.00	$5.74
2022-03-31	$46,430.01	$2.84	$409.37	$3,350.40	$21.79	$5.06	$11.47	$0.00	$5.66
2022-04-01	$46,607.58	$2.81	$404.05	$3,435.38	$22.01	$5.01	$11.82	$0.00	$5.69
2022-04-02	$46,197.28	$2.82	$405.94	$3,451.39	$22.66	$5.01	$11.48	$0.00	$5.65
2022-04-03	$46,426.51	$2.82	$406.31	$3,503.48	$23.11	$4.84	$11.81	$0.00	$5.68
2022-04-04	$45,709.51	$2.86	$407.14	$3,438.24	$22.11	$4.80	$11.38	$0.00	$5.60
2022-04-05	$45,750.25	$2.81	$401.82	$3,457.21	$22.31	$4.72	$11.44	$0.00	$5.60
2022-04-06	$44,176.95	$2.58	$377.50	$3,260.80	$20.38	$4.59	$10.40	$0.00	$5.37
2022-04-07	$43,285.36	$2.48	$368.89	$3,195.98	$19.98	$4.51	$10.07	$0.00	$5.26
2022-04-08	$43,619.83	$2.45	$372.21	$3,276.90	$20.27	$4.45	$10.19	$0.00	$5.31
2022-04-09	$42,255.34	$2.37	$363.53	$3,211.10	$19.47	$4.44	$9.84	$0.00	$5.15
2022-04-10	$42,748.39	$2.41	$366.72	$3,255.99	$19.55	$4.42	$10.05	$0.00	$5.21
2022-04-11	$40,752.77	$2.21	$344.66	$3,018.48	$17.72	$4.34	$9.25	$0.00	$4.94
2022-04-12	$40,310.58	$2.22	$347.63	$3,052.45	$17.82	$4.28	$9.36	$0.00	$4.91
2022-04-13	$41,184.99	$2.32	$353.02	$3,094.99	$18.18	$4.30	$9.63	$0.00	$5.01
2022-04-14	$39,971.29	$2.28	$354.58	$3,015.92	$17.68	$4.29	$9.43	$0.00	$4.88
2022-04-15	$40,447.73	$2.40	$358.60	$3,030.55	$18.15	$4.21	$9.69	$0.00	$4.94
2022-04-16	$40,034.65	$2.54	$363.14	$3,016.70	$18.23	$3.91	$9.55	$0.00	$4.90
2022-04-17	$40,456.01	$2.58	$365.99	$3,074.01	$18.59	$3.95	$9.69	$0.00	$4.95
2022-04-18	$39,218.40	$2.34	$351.78	$2,911.80	$17.53	$3.78	$9.03	$0.00	$4.78
2022-04-19	$41,492.07	$2.54	$367.37	$3,113.01	$18.65	$3.85	$9.54	$0.00	$5.06
2022-04-20	$41,247.16	$2.87	$379.18	$3,064.88	$19.04	$3.79	$9.26	$0.00	$5.05
